run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,gpu_days,step_time_ms,train_loss,val_loss,ppl,grad_norm_avg,raw_pred,residual_observed_minus_predicted
cerebras_1.3B,1.3,2050,15.99,147000,14.3,0.0006,0.1,bf16,,,3.042,3.0308,20.71,,2.160342203,0.8704577971
cerebras_2.7B,2.7,14,0.232238,1000,14.3,0.0006,0.1,bf16,,,6.0377,6.0114,408.06,,2.534922426,3.476477574
cerebras_2.7B,2.7,29,0.464476,2000,14.3,0.0006,0.1,bf16,,,5.3203,5.2897,198.29,,2.425655665,2.864044335
cerebras_2.7B,2.7,43,0.696713,3000,14.3,0.0006,0.1,bf16,,,4.9665,4.9366,139.3,,2.375203986,2.561396014
cerebras_2.7B,2.7,57,0.928951,4000,14.3,0.0006,0.1,bf16,,,4.7087,4.698,109.73,,2.342369628,2.355630372
cerebras_2.7B,2.7,72,1.161189,5000,14.3,0.0006,0.1,bf16,,,4.5511,4.5375,93.46,,2.317050624,2.220449376
cerebras_2.7B,2.7,86,1.393427,6000,14.3,0.0006,0.1,bf16,,,4.4199,4.397,81.2,,2.298872103,2.098127897
cerebras_2.7B,2.7,100,1.625664,7000,14.3,0.0006,0.1,bf16,,,4.314,4.2948,73.32,,2.284135169,2.010664831
cerebras_2.7B,2.7,115,1.857902,8000,14.3,0.0006,0.1,bf16,,,4.2277,4.1897,66.01,,2.271023317,1.918676683
cerebras_2.7B,2.7,129,2.09014,9000,14.3,0.0006,0.1,bf16,,,4.1673,4.1484,63.33,,2.260623259,1.887776741
cerebras_2.7B,2.7,143,2.322378,10000,14.3,0.0006,0.1,bf16,,,4.1052,4.0792,59.1,,2.251576019,1.827623981
cerebras_2.7B,2.7,158,2.554615,11000,14.3,0.0006,0.1,bf16,,,4.069,4.0507,57.44,,2.243062038,1.807637962
cerebras_2.7B,2.7,172,2.786853,12000,14.3,0.0006,0.1,bf16,,,4.0175,3.99,54.05,,2.236000538,1.753999462
cerebras_2.7B,2.7,186,3.019091,13000,14.3,0.0006,0.1,bf16,,,3.9343,3.9117,49.99,,2.229638861,1.682061139
cerebras_2.7B,2.7,201,3.251329,14000,14.3,0.0006,0.1,bf16,,,3.9167,3.8887,48.85,,2.223469595,1.665230405
cerebras_2.7B,2.7,215,3.483566,15000,14.3,0.0006,0.1,bf16,,,3.8679,3.8482,46.91,,2.218221201,1.629978799
cerebras_2.7B,2.7,229,3.715804,16000,14.3,0.0006,0.1,bf16,,,3.8348,3.8267,45.91,,2.213392949,1.613307051
cerebras_2.7B,2.7,244,3.948042,17000,14.3,0.0006,0.1,bf16,,,3.813,3.7859,44.08,,2.208622197,1.577277803
cerebras_2.7B,2.7,258,4.18028,18000,14.3,0.0006,0.1,bf16,,,3.7847,3.7575,42.84,,2.204496473,1.553003527
cerebras_2.7B,2.7,272,4.412517,19000,14.3,0.0006,0.1,bf16,,,3.7512,3.7271,41.56,,2.200647776,1.526452224
cerebras_2.7B,2.7,287,4.644755,20000,14.3,0.0006,0.1,bf16,,,3.7053,3.6934,40.18,,2.196795916,1.496604084
cerebras_2.7B,2.7,301,4.876993,21000,14.3,0.0006,0.1,bf16,,,3.6804,3.6651,39.06,,2.193426445,1.471673555
cerebras_2.7B,2.7,315,5.109231,22000,14.3,0.0006,0.1,bf16,,,3.6859,3.6683,39.18,,2.190251815,1.478048185
cerebras_2.7B,2.7,330,5.341469,23000,14.3,0.0006,0.1,bf16,,,3.6375,3.6336,37.85,,2.187044875,1.446555125
cerebras_2.7B,2.7,344,5.573706,24000,14.3,0.0006,0.1,bf16,,,3.6344,3.6255,37.54,,2.184215708,1.441284292
cerebras_2.7B,2.7,358,5.805944,25000,14.3,0.0006,0.1,bf16,,,3.6099,3.5919,36.3,,2.181530197,1.410369803
cerebras_2.7B,2.7,373,6.038182,26000,14.3,0.0006,0.1,bf16,,,3.5961,3.5754,35.71,,2.178798111,1.396601889
cerebras_2.7B,2.7,387,6.27042,27000,14.3,0.0006,0.1,bf16,,,3.6226,3.5938,36.37,,2.176372123,1.417427877
cerebras_2.7B,2.7,401,6.502657,28000,14.3,0.0006,0.1,bf16,,,3.5458,3.5487,34.77,,2.174055936,1.374644064
cerebras_2.7B,2.7,416,6.734895,29000,14.3,0.0006,0.1,bf16,,,3.5554,3.5217,33.84,,2.171686459,1.350013541
cerebras_2.7B,2.7,430,6.967133,30000,14.3,0.0006,0.1,bf16,,,3.522,3.5114,33.49,,2.169571568,1.341828432
cerebras_2.7B,2.7,444,7.199371,31000,14.3,0.0006,0.1,bf16,,,3.5197,3.5054,33.3,,2.16754302,1.33785698
cerebras_2.7B,2.7,459,7.431608,32000,14.3,0.0006,0.1,bf16,,,3.5186,3.4975,33.03,,2.165458486,1.332041514
cerebras_2.7B,2.7,473,7.663846,33000,14.3,0.0006,0.1,bf16,,,3.5082,3.4639,31.94,,2.163590109,1.300309891
cerebras_2.7B,2.7,487,7.896084,34000,14.3,0.0006,0.1,bf16,,,3.479,3.4625,31.9,,2.161791203,1.300708797
cerebras_2.7B,2.7,502,8.128322,35000,14.3,0.0006,0.1,bf16,,,3.4523,3.4321,30.94,,2.159935822,1.272164178
cerebras_2.7B,2.7,516,8.360559,36000,14.3,0.0006,0.1,bf16,,,3.4466,3.4342,31.01,,2.158267051,1.275932949
cerebras_2.7B,2.7,530,8.592797,37000,14.3,0.0006,0.1,bf16,,,3.4224,3.4073,30.18,,2.156655245,1.250644755
cerebras_2.7B,2.7,545,8.825035,38000,14.3,0.0006,0.1,bf16,,,3.4493,3.4138,30.38,,2.154987697,1.258812303
cerebras_2.7B,2.7,559,9.057273,39000,14.3,0.0006,0.1,bf16,,,3.4263,3.4006,29.98,,2.153483476,1.247116524
cerebras_2.7B,2.7,573,9.28951,40000,14.3,0.0006,0.1,bf16,,,3.4025,3.4066,30.16,,2.152026714,1.254573286
cerebras_2.7B,2.7,588,9.521748,41000,14.3,0.0006,0.1,bf16,,,3.3787,3.3691,29.05,,2.150515611,1.218584389
cerebras_2.7B,2.7,602,9.753986,42000,14.3,0.0006,0.1,bf16,,,3.3918,3.3849,29.52,,2.149149105,1.235750895
cerebras_2.7B,2.7,616,9.986224,43000,14.3,0.0006,0.1,bf16,,,3.3717,3.3422,28.28,,2.14782268,1.19437732
cerebras_2.7B,2.7,631,10.218462,44000,14.3,0.0006,0.1,bf16,,,3.3624,3.3471,28.42,,2.146443664,1.200656336
cerebras_2.7B,2.7,645,10.450699,45000,14.3,0.0006,0.1,bf16,,,3.3444,3.3357,28.1,,2.145193916,1.190506084
cerebras_2.7B,2.7,659,10.682937,46000,14.3,0.0006,0.1,bf16,,,3.3684,3.3388,28.19,,2.143978412,1.194821588
cerebras_2.7B,2.7,674,10.915175,47000,14.3,0.0006,0.1,bf16,,,3.3397,3.3382,28.17,,2.142712232,1.195487768
cerebras_2.7B,2.7,688,11.147413,48000,14.3,0.0006,0.1,bf16,,,3.3546,3.3225,27.73,,2.141562584,1.180937416
cerebras_2.7B,2.7,702,11.37965,49000,14.3,0.0006,0.1,bf16,,,3.3289,3.3067,27.29,,2.140442494,1.166257506
cerebras_2.7B,2.7,717,11.611888,50000,14.3,0.0006,0.1,bf16,,,3.3121,3.2984,27.07,,2.139273692,1.159126308
cerebras_2.7B,2.7,731,11.844126,51000,14.3,0.0006,0.1,bf16,,,3.3165,3.2774,26.51,,2.138210703,1.139189297
cerebras_2.7B,2.7,745,12.076364,52000,14.3,0.0006,0.1,bf16,,,3.3146,3.2834,26.67,,2.137173456,1.146226544
cerebras_2.7B,2.7,760,12.308601,53000,14.3,0.0006,0.1,bf16,,,3.287,3.2628,26.12,,2.136089449,1.126710551
cerebras_2.7B,2.7,774,12.540839,54000,14.3,0.0006,0.1,bf16,,,3.2756,3.2712,26.34,,2.135102132,1.136097868
cerebras_2.7B,2.7,788,12.773077,55000,14.3,0.0006,0.1,bf16,,,3.288,3.2753,26.45,,2.134137411,1.141162589
cerebras_2.7B,2.7,803,13.005315,56000,14.3,0.0006,0.1,bf16,,,3.2688,3.2519,25.84,,2.133127828,1.118772172
cerebras_2.7B,2.7,817,13.237552,57000,14.3,0.0006,0.1,bf16,,,3.2664,3.2495,25.78,,2.132207092,1.117292908
cerebras_2.7B,2.7,831,13.46979,58000,14.3,0.0006,0.1,bf16,,,3.2722,3.2542,25.9,,2.131306331,1.122893669
cerebras_2.7B,2.7,846,13.702028,59000,14.3,0.0006,0.1,bf16,,,3.2651,3.2302,25.28,,2.130362535,1.099837465
cerebras_2.7B,2.7,860,13.934266,60000,14.3,0.0006,0.1,bf16,,,3.2634,3.2523,25.85,,2.129500783,1.122799217
cerebras_2.7B,2.7,874,14.166503,61000,14.3,0.0006,0.1,bf16,,,3.229,3.2052,24.66,,2.128656801,1.076543199
cerebras_2.7B,2.7,889,14.398741,62000,14.3,0.0006,0.1,bf16,,,3.2393,3.2186,24.99,,2.127771526,1.090828474
cerebras_2.7B,2.7,903,14.630979,63000,14.3,0.0006,0.1,bf16,,,3.2461,3.212,24.83,,2.126962347,1.085037653
cerebras_2.7B,2.7,917,14.863217,64000,14.3,0.0006,0.1,bf16,,,3.2309,3.2053,24.66,,2.126169069,1.079130931
cerebras_2.7B,2.7,932,15.095455,65000,14.3,0.0006,0.1,bf16,,,3.2481,3.2132,24.86,,2.125336148,1.087863852
cerebras_2.7B,2.7,946,15.327692,66000,14.3,0.0006,0.1,bf16,,,3.2138,3.2003,24.54,,2.124574091,1.075725909
cerebras_2.7B,2.7,960,15.55993,67000,14.3,0.0006,0.1,bf16,,,3.2241,3.1924,24.35,,2.123826333,1.068573667
cerebras_2.7B,2.7,975,15.792168,68000,14.3,0.0006,0.1,bf16,,,3.243,3.2048,24.65,,2.123040496,1.081759504
cerebras_2.7B,2.7,989,16.024406,69000,14.3,0.0006,0.1,bf16,,,3.2026,3.1825,24.11,,2.122320884,1.060179116
cerebras_2.7B,2.7,1003,16.256643,70000,14.3,0.0006,0.1,bf16,,,3.2068,3.1857,24.18,,2.121614193,1.064085807
cerebras_2.7B,2.7,1018,16.488881,71000,14.3,0.0006,0.1,bf16,,,3.2243,3.1907,24.31,,2.1208709,1.0698291
cerebras_2.7B,2.7,1032,16.721119,72000,14.3,0.0006,0.1,bf16,,,3.199,3.1806,24.06,,2.120189698,1.060410302
cerebras_2.7B,2.7,1047,16.953357,73000,14.3,0.0006,0.1,bf16,,,3.1831,3.1644,23.67,,2.119472841,1.044927159
cerebras_2.7B,2.7,1061,17.185594,74000,14.3,0.0006,0.1,bf16,,,3.204,3.1662,23.72,,2.118815535,1.047384465
cerebras_2.7B,2.7,1075,17.417832,75000,14.3,0.0006,0.1,bf16,,,3.1757,3.1655,23.7,,2.118169238,1.047330762
cerebras_2.7B,2.7,1090,17.65007,76000,14.3,0.0006,0.1,bf16,,,3.1632,3.1463,23.25,,2.117488623,1.028811377
cerebras_2.7B,2.7,1104,17.882308,77000,14.3,0.0006,0.1,bf16,,,3.1896,3.1617,23.61,,2.116864112,1.044835888
cerebras_2.7B,2.7,1118,18.114545,78000,14.3,0.0006,0.1,bf16,,,3.1697,3.1542,23.43,,2.116249655,1.037950345
cerebras_2.7B,2.7,1133,18.346783,79000,14.3,0.0006,0.1,bf16,,,3.1449,3.1272,22.81,,2.115602143,1.011597857
cerebras_2.7B,2.7,1147,18.579021,80000,14.3,0.0006,0.1,bf16,,,3.1746,3.1415,23.14,,2.115007621,1.026492379
cerebras_2.7B,2.7,1161,18.811259,81000,14.3,0.0006,0.1,bf16,,,3.1658,3.137,23.04,,2.114422315,1.022577685
cerebras_2.7B,2.7,1176,19.043497,82000,14.3,0.0006,0.1,bf16,,,3.1408,3.1239,22.74,,2.113805142,1.010094858
cerebras_2.7B,2.7,1190,19.275734,83000,14.3,0.0006,0.1,bf16,,,3.1406,3.1248,22.75,,2.113238137,1.011561863
cerebras_2.7B,2.7,1204,19.507972,84000,14.3,0.0006,0.1,bf16,,,3.1464,3.1232,22.72,,2.112679605,1.010520395
cerebras_2.7B,2.7,1219,19.74021,85000,14.3,0.0006,0.1,bf16,,,3.1407,3.1054,22.32,,2.112090329,0.9933096708
cerebras_2.7B,2.7,1233,19.972448,86000,14.3,0.0006,0.1,bf16,,,3.1336,3.1034,22.27,,2.111548651,0.9918513488
cerebras_2.7B,2.7,1247,20.204685,87000,14.3,0.0006,0.1,bf16,,,3.1236,3.1023,22.25,,2.111014788,0.9912852116
cerebras_2.7B,2.7,1262,20.436923,88000,14.3,0.0006,0.1,bf16,,,3.1045,3.1037,22.28,,2.11045124,0.9932487605
cerebras_2.7B,2.7,1276,20.669161,89000,14.3,0.0006,0.1,bf16,,,3.1119,3.1039,22.29,,2.109932942,0.9939670584
cerebras_2.7B,2.7,1290,20.901399,90000,14.3,0.0006,0.1,bf16,,,3.105,3.0725,21.6,,2.109421871,0.9630781288
cerebras_2.7B,2.7,1305,21.133636,91000,14.3,0.0006,0.1,bf16,,,3.0874,3.087,21.91,,2.108882115,0.9781178853
cerebras_2.7B,2.7,1319,21.365874,92000,14.3,0.0006,0.1,bf16,,,3.146,3.1159,22.55,,2.108385458,1.007514542
cerebras_2.7B,2.7,1333,21.598112,93000,14.3,0.0006,0.1,bf16,,,3.0951,3.0832,21.83,,2.107895503,0.9753044974
cerebras_2.7B,2.7,1348,21.83035,94000,14.3,0.0006,0.1,bf16,,,3.0842,3.0881,21.93,,2.107377806,0.9807221938
cerebras_2.7B,2.7,1362,22.062587,95000,14.3,0.0006,0.1,bf16,,,3.0843,3.0699,21.54,,2.106901232,0.9629987682
cerebras_2.7B,2.7,1376,22.294825,96000,14.3,0.0006,0.1,bf16,,,3.1108,3.0789,21.73,,2.106430886,0.9724691137
cerebras_2.7B,2.7,1391,22.527063,97000,14.3,0.0006,0.1,bf16,,,3.0998,3.0763,21.68,,2.105933694,0.9703663063
cerebras_2.7B,2.7,1405,22.759301,98000,14.3,0.0006,0.1,bf16,,,3.0778,3.0619,21.37,,2.1054758,0.9564242005
cerebras_2.7B,2.7,1419,22.991538,99000,14.3,0.0006,0.1,bf16,,,3.1048,3.0809,21.78,,2.105023708,0.975876292
cerebras_2.7B,2.7,1434,23.223776,100000,14.3,0.0006,0.1,bf16,,,3.0843,3.0598,21.32,,2.104545616,0.9552543838
cerebras_2.7B,2.7,1448,23.456014,101000,14.3,0.0006,0.1,bf16,,,3.0774,3.0551,21.22,,2.104105137,0.9509948633
cerebras_2.7B,2.7,1462,23.688252,102000,14.3,0.0006,0.1,bf16,,,3.092,3.0516,21.15,,2.103670074,0.9479299256
cerebras_2.7B,2.7,1477,23.92049,103000,14.3,0.0006,0.1,bf16,,,3.062,3.0429,20.97,,2.103209814,0.9396901857
cerebras_2.7B,2.7,1491,24.152727,104000,14.3,0.0006,0.1,bf16,,,3.0882,3.0535,21.19,,2.102785604,0.9507143963
cerebras_2.7B,2.7,1505,24.384965,105000,14.3,0.0006,0.1,bf16,,,3.0507,3.0366,20.83,,2.102366461,0.9342335393
cerebras_2.7B,2.7,1520,24.617203,106000,14.3,0.0006,0.1,bf16,,,3.0769,3.046,21.03,,2.101922881,0.9440771188
cerebras_2.7B,2.7,1534,24.849441,107000,14.3,0.0006,0.1,bf16,,,3.0814,3.0677,21.49,,2.101513899,0.9661861008
cerebras_2.7B,2.7,1548,25.081678,108000,14.3,0.0006,0.1,bf16,,,3.0807,3.0378,20.86,,2.101109667,0.9366903333
cerebras_2.7B,2.7,1563,25.313916,109000,14.3,0.0006,0.1,bf16,,,3.0479,3.0383,20.87,,2.10068172,0.9376182795
cerebras_2.7B,2.7,1577,25.546154,110000,14.3,0.0006,0.1,bf16,,,3.0611,3.0398,20.9,,2.10028702,0.9395129802
cerebras_2.7B,2.7,1591,25.778392,111000,14.3,0.0006,0.1,bf16,,,3.0515,3.0236,20.56,,2.099896779,0.9237032214
cerebras_2.7B,2.7,1606,26.010629,112000,14.3,0.0006,0.1,bf16,,,3.0504,3.0348,20.8,,2.099483511,0.9353164894
cerebras_2.7B,2.7,1620,26.242867,113000,14.3,0.0006,0.1,bf16,,,3.0424,3.0378,20.86,,2.099102227,0.9386977735
cerebras_2.7B,2.7,1634,26.475105,114000,14.3,0.0006,0.1,bf16,,,3.0428,3.0221,20.53,,2.098725137,0.9233748634
cerebras_2.7B,2.7,1649,26.707343,115000,14.3,0.0006,0.1,bf16,,,3.0473,3.035,20.8,,2.098325673,0.9366743266
cerebras_2.7B,2.7,1663,26.93958,116000,14.3,0.0006,0.1,bf16,,,3.0497,3.0234,20.56,,2.097957015,0.9254429854
cerebras_2.7B,2.7,1677,27.171818,117000,14.3,0.0006,0.1,bf16,,,3.0513,3.0241,20.58,,2.097592307,0.9265076932
cerebras_2.7B,2.7,1692,27.404056,118000,14.3,0.0006,0.1,bf16,,,3.0342,3.018,20.45,,2.097205848,0.9207941522
cerebras_2.7B,2.7,1706,27.636294,119000,14.3,0.0006,0.1,bf16,,,3.0457,3.0171,20.43,,2.096849088,0.9202509116
cerebras_2.7B,2.7,1720,27.868531,120000,14.3,0.0006,0.1,bf16,,,3.0296,3.0208,20.51,,2.096496057,0.9243039435
cerebras_2.7B,2.7,1735,28.100769,121000,14.3,0.0006,0.1,bf16,,,3.0228,2.9994,20.07,,2.096121866,0.9032781336
cerebras_2.7B,2.7,1749,28.333007,122000,14.3,0.0006,0.1,bf16,,,3.032,3.0069,20.22,,2.095776339,0.911123661
cerebras_2.7B,2.7,1763,28.565245,123000,14.3,0.0006,0.1,bf16,,,3.0044,2.993,19.94,,2.095434334,0.8975656665
cerebras_2.7B,2.7,1778,28.797483,124000,14.3,0.0006,0.1,bf16,,,3.0382,2.9982,20.05,,2.095071735,0.9031282648
cerebras_2.7B,2.7,1792,29.02972,125000,14.3,0.0006,0.1,bf16,,,2.9937,2.9895,19.88,,2.094736825,0.8947631749
cerebras_2.7B,2.7,1806,29.261958,126000,14.3,0.0006,0.1,bf16,,,3.0149,2.9932,19.95,,2.094405247,0.8987947529
cerebras_2.7B,2.7,1821,29.494196,127000,14.3,0.0006,0.1,bf16,,,2.9917,2.997,20.02,,2.094053616,0.9029463839
cerebras_2.7B,2.7,1835,29.726434,128000,14.3,0.0006,0.1,bf16,,,2.9997,2.9682,19.46,,2.093728756,0.8744712444
cerebras_2.7B,2.7,1849,29.958671,129000,14.3,0.0006,0.1,bf16,,,3.0072,2.976,19.61,,2.093407052,0.882592948
cerebras_2.7B,2.7,1864,30.190909,130000,14.3,0.0006,0.1,bf16,,,3.0027,2.9822,19.73,,2.093065811,0.889134189
cerebras_2.7B,2.7,1878,30.423147,131000,14.3,0.0006,0.1,bf16,,,2.9939,2.9733,19.56,,2.092750475,0.8805495246
cerebras_2.7B,2.7,1892,30.655385,132000,14.3,0.0006,0.1,bf16,,,2.9768,2.9599,19.3,,2.092438134,0.8674618657
cerebras_2.7B,2.7,1907,30.887622,133000,14.3,0.0006,0.1,bf16,,,3.0047,2.9797,19.68,,2.092106749,0.8875932512
cerebras_2.7B,2.7,1921,31.11986,134000,14.3,0.0006,0.1,bf16,,,2.9973,2.9706,19.5,,2.091800452,0.8787995483
cerebras_2.7B,2.7,1935,31.352098,135000,14.3,0.0006,0.1,bf16,,,3.0137,2.9901,19.89,,2.091496998,0.8986030016
cerebras_2.7B,2.7,1950,31.584336,136000,14.3,0.0006,0.1,bf16,,,2.9855,2.9641,19.38,,2.091174973,0.8729250274
cerebras_2.7B,2.7,1964,31.816573,137000,14.3,0.0006,0.1,bf16,,,2.9994,2.9628,19.35,,2.090877263,0.8719227373
cerebras_2.7B,2.7,1978,32.048811,138000,14.3,0.0006,0.1,bf16,,,2.9806,2.9668,19.43,,2.090582257,0.8762177434
cerebras_2.7B,2.7,1993,32.281049,139000,14.3,0.0006,0.1,bf16,,,2.9595,2.9568,19.24,,2.09026913,0.8665308703
cerebras_2.7B,2.7,2007,32.513287,140000,14.3,0.0006,0.1,bf16,,,2.975,2.9685,19.46,,2.089979587,0.8785204127
cerebras_2.7B,2.7,2021,32.745524,141000,14.3,0.0006,0.1,bf16,,,2.9955,2.9649,19.39,,2.089692618,0.8752073816
cerebras_2.7B,2.7,2036,32.977762,142000,14.3,0.0006,0.1,bf16,,,2.9763,2.9607,19.31,,2.089387962,0.8713120384
cerebras_2.7B,2.7,2050,33.21,143000,14.3,0.0006,0.1,bf16,,,2.991,2.9703,19.5,,2.089106196,0.8811938041
cerebras_2.7B,2.7,2050,33.21,144000,14.3,0.0006,0.1,bf16,,,2.9789,2.9612,19.32,,2.089106196,0.8720938041
cerebras_2.7B,2.7,2050,33.21,145000,14.3,0.0006,0.1,bf16,,,2.9946,2.974,19.57,,2.089106196,0.8848938041
cerebras_2.7B,2.7,2050,33.21,146000,14.3,0.0006,0.1,bf16,,,2.9929,2.9622,19.34,,2.089106196,0.8730938041
cerebras_2.7B,2.7,2050,33.21,147000,14.3,0.0006,0.1,bf16,,,2.9656,2.9453,19.02,,2.089106196,0.8561938041
cerebras_6.7B,6.7,14,0.576294,1000,14.3,0.0006,0.1,bf16,,,5.9806,5.9795,395.24,,2.467795069,3.511704931
cerebras_6.7B,6.7,29,1.152587,2000,14.3,0.0006,0.1,bf16,,,5.2486,5.2198,184.9,,2.358528308,2.861271692
cerebras_6.7B,6.7,43,1.728881,3000,14.3,0.0006,0.1,bf16,,,4.9016,4.8737,130.8,,2.308076629,2.565623371
cerebras_6.7B,6.7,57,2.305175,4000,14.3,0.0006,0.1,bf16,,,4.648,4.6275,102.26,,2.275242271,2.352257729
cerebras_6.7B,6.7,72,2.881469,5000,14.3,0.0006,0.1,bf16,,,4.4963,4.4713,87.47,,2.249923267,2.221376733
cerebras_6.7B,6.7,86,3.457762,6000,14.3,0.0006,0.1,bf16,,,4.3392,4.3226,75.39,,2.231744746,2.090855254
cerebras_6.7B,6.7,100,4.034056,7000,14.3,0.0006,0.1,bf16,,,4.2383,4.2357,69.11,,2.217007812,2.018692188
cerebras_6.7B,6.7,115,4.61035,8000,14.3,0.0006,0.1,bf16,,,4.1627,4.1609,64.13,,2.203895961,1.957004039
cerebras_6.7B,6.7,129,5.186643,9000,14.3,0.0006,0.1,bf16,,,4.1112,4.0776,59.01,,2.193495903,1.884104097
cerebras_6.7B,6.7,143,5.762937,10000,14.3,0.0006,0.1,bf16,,,4.0427,4.023,55.87,,2.184448662,1.838551338
cerebras_6.7B,6.7,158,6.339231,11000,14.3,0.0006,0.1,bf16,,,3.9675,3.9439,51.62,,2.175934681,1.767965319
cerebras_6.7B,6.7,172,6.915524,12000,14.3,0.0006,0.1,bf16,,,3.9139,3.8998,49.39,,2.168873181,1.730926819
cerebras_6.7B,6.7,186,7.491818,13000,14.3,0.0006,0.1,bf16,,,3.873,3.8565,47.3,,2.162511504,1.693988496
cerebras_6.7B,6.7,201,8.068112,14000,14.3,0.0006,0.1,bf16,,,3.8224,3.8133,45.3,,2.156342238,1.656957762
cerebras_6.7B,6.7,215,8.644406,15000,14.3,0.0006,0.1,bf16,,,3.804,3.7848,44.03,,2.151093844,1.633706156
cerebras_6.7B,6.7,229,9.220699,16000,14.3,0.0006,0.1,bf16,,,3.7945,3.7579,42.86,,2.146265592,1.611634408
cerebras_6.7B,6.7,244,9.796993,17000,14.3,0.0006,0.1,bf16,,,3.7639,3.7307,41.71,,2.14149484,1.58920516
cerebras_6.7B,6.7,258,10.373287,18000,14.3,0.0006,0.1,bf16,,,3.7191,3.6952,40.26,,2.137369116,1.557830884
cerebras_6.7B,6.7,272,10.94958,19000,14.3,0.0006,0.1,bf16,,,3.6761,3.6562,38.71,,2.133520419,1.522679581
cerebras_6.7B,6.7,287,11.525874,20000,14.3,0.0006,0.1,bf16,,,3.6336,3.6202,37.34,,2.129668559,1.490531441
cerebras_6.7B,6.7,301,12.102168,21000,14.3,0.0006,0.1,bf16,,,3.6563,3.6279,37.63,,2.126299089,1.501600911
cerebras_6.7B,6.7,315,12.678462,22000,14.3,0.0006,0.1,bf16,,,3.6137,3.591,36.27,,2.123124458,1.467875542
cerebras_6.7B,6.7,330,13.254755,23000,14.3,0.0006,0.1,bf16,,,3.5882,3.5589,35.12,,2.119917518,1.438982482
cerebras_6.7B,6.7,344,13.831049,24000,14.3,0.0006,0.1,bf16,,,3.5753,3.5543,34.96,,2.117088351,1.437211649
cerebras_6.7B,6.7,358,14.407343,25000,14.3,0.0006,0.1,bf16,,,3.5362,3.5167,33.67,,2.11440284,1.40229716
cerebras_6.7B,6.7,373,14.983636,26000,14.3,0.0006,0.1,bf16,,,3.5519,3.5268,34.02,,2.111670755,1.415129245
cerebras_6.7B,6.7,387,15.55993,27000,14.3,0.0006,0.1,bf16,,,3.5239,3.499,33.08,,2.109244766,1.389755234
cerebras_6.7B,6.7,401,16.136224,28000,14.3,0.0006,0.1,bf16,,,3.4748,3.4618,31.88,,2.106928579,1.354871421
cerebras_6.7B,6.7,416,16.712517,29000,14.3,0.0006,0.1,bf16,,,3.4904,3.4636,31.93,,2.104559102,1.359040898
cerebras_6.7B,6.7,430,17.288811,30000,14.3,0.0006,0.1,bf16,,,3.4733,3.4444,31.32,,2.102444211,1.341955789
cerebras_6.7B,6.7,444,17.865105,31000,14.3,0.0006,0.1,bf16,,,3.4568,3.4421,31.25,,2.100415663,1.341684337
cerebras_6.7B,6.7,459,18.441399,32000,14.3,0.0006,0.1,bf16,,,3.4217,3.4222,30.64,,2.098331129,1.323868871
cerebras_6.7B,6.7,473,19.017692,33000,14.3,0.0006,0.1,bf16,,,3.4272,3.4075,30.19,,2.096462752,1.311037248
cerebras_6.7B,6.7,487,19.593986,34000,14.3,0.0006,0.1,bf16,,,3.4011,3.3876,29.59,,2.094663846,1.292936154
cerebras_6.7B,6.7,502,20.17028,35000,14.3,0.0006,0.1,bf16,,,3.3951,3.3806,29.39,,2.092808465,1.287791535
cerebras_6.7B,6.7,516,20.746573,36000,14.3,0.0006,0.1,bf16,,,3.3732,3.3649,28.93,,2.091139694,1.273760306
cerebras_6.7B,6.7,530,21.322867,37000,14.3,0.0006,0.1,bf16,,,3.3666,3.3612,28.82,,2.089527888,1.271672112
cerebras_6.7B,6.7,545,21.899161,38000,14.3,0.0006,0.1,bf16,,,3.3703,3.332,28,,2.08786034,1.24413966
cerebras_6.7B,6.7,559,22.475455,39000,14.3,0.0006,0.1,bf16,,,3.3747,3.3403,28.23,,2.086356119,1.253943881
cerebras_6.7B,6.7,573,23.051748,40000,14.3,0.0006,0.1,bf16,,,3.3314,3.3204,27.67,,2.084899357,1.235500643
cerebras_6.7B,6.7,588,23.628042,41000,14.3,0.0006,0.1,bf16,,,3.3599,3.3194,27.64,,2.083388254,1.236011746
cerebras_6.7B,6.7,602,24.204336,42000,14.3,0.0006,0.1,bf16,,,3.2921,3.2847,26.7,,2.082021748,1.202678252
cerebras_6.7B,6.7,616,24.780629,43000,14.3,0.0006,0.1,bf16,,,3.2833,3.276,26.47,,2.080695323,1.195304677
cerebras_6.7B,6.7,631,25.356923,44000,14.3,0.0006,0.1,bf16,,,3.3149,3.2849,26.71,,2.079316307,1.205583693
cerebras_6.7B,6.7,645,25.933217,45000,14.3,0.0006,0.1,bf16,,,3.3038,3.2845,26.7,,2.078066559,1.206433441
cerebras_6.7B,6.7,659,26.50951,46000,14.3,0.0006,0.1,bf16,,,3.2857,3.2651,26.18,,2.076851055,1.188248945
cerebras_6.7B,6.7,674,27.085804,47000,14.3,0.0006,0.1,bf16,,,3.2611,3.24,25.53,,2.075584875,1.164415125
cerebras_6.7B,6.7,688,27.662098,48000,14.3,0.0006,0.1,bf16,,,3.2551,3.2426,25.6,,2.074435227,1.168164773
cerebras_6.7B,6.7,702,28.238392,49000,14.3,0.0006,0.1,bf16,,,3.2774,3.2495,25.78,,2.073315137,1.176184863
