folder,detailed_ability,weak_ability,task_count,family_count,coverage,eligible
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,0.238925726953728,0.14079301075268819,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,0.16934218144259044,0.0942380183091007,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,0.21328698474393856,0.12943548387096776,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,0.2150392708872435,0.11127859079532815,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,0.24805848429405045,0.10389784946236559,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,0.2545929160813292,0.11760752688172042,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,0.19955979881837835,0.0942380183091007,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,0.1729399278634775,0.08633002542801702,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,0.16894996216084496,0.08377325551096983,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,0.17285183808780086,0.08431764460511679,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,0.1728372129347558,0.0942380183091007,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,0.22204028564373718,0.11821236559139786,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,0.22847461494735816,0.14061877201520206,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,0.16640074184735568,0.08034752155172414,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,0.17282193035341728,0.09206989247311828,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,0.16834743307255023,0.08578938454322789,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,0.16499834925761916,0.08306408185245019,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,0.23274529122980686,0.1307795698924731,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,0.22897815295842686,0.09213709677419354,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,0.22176097317245183,0.11148194174082314,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,0.22461735635309948,0.1146505376344086,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,0.24505935620256278,0.13543491611049313,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,0.1993455505022858,0.10178531102888808,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,0.18151383521423764,0.09012096774193548,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,0.2568016145345708,0.15677213686503522,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,0.20280620605476649,0.1125472168149796,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,0.1740526292395877,0.0769489247311828,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,0.16027495868476044,0.07782258064516129,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,0.15748495184846084,0.07671018118019005,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,0.16716023433321023,0.08981957979397918,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,0.21779567421589116,0.08830645161290324,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-3ep,0.23643898233385324,0.14344482874490172,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep,0.19429151982689735,0.11771924453245783,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,0.18713051701600475,0.10554797576010383,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,0.16902014553843708,0.08679538624559209,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,0.2217782845227046,0.13855920058366772,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,0.2195601230049109,0.12602706411659456,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,0.2204757724348405,0.12085233293379886,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,0.23804491046003068,0.09052419354838709,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-5e-5,0.20796729631997768,0.11006326473859845,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-5e-5-2ep,0.18948901983138988,0.08780345076172112,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-5e-5-3ep,0.18299951346515725,0.09215131933225633,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-5e-5-5ep,0.2466836148016509,0.12150537634408602,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-7e-5,0.20453686112954292,0.0884832974137931,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-7e-5-2ep,0.20179311195597874,0.09475806451612903,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-7e-5-3ep,0.2231720638120394,0.12601197511123471,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-7e-5-5ep,0.24379271238876526,0.1362231182795699,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-DPO-1epoch_v1,0.2259216506128466,0.10994536800597564,40,6,1.0,True
JayHyeon_Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,0.25768089943116507,0.1144261853448276,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_1e-6-3ep_0alp_5lam,0.15834648491761175,0.07953276182535132,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_1e-7-3ep_0alp_5lam,0.22281131278235464,0.10278738528921023,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,0.20161137591063305,0.11591308050611791,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_3e-6-2ep_0alp_5lam,0.2533084827216697,0.11095430107526882,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,0.22175806843304174,0.12210673896922505,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,0.16103219192625176,0.09346077179634166,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,0.16280462798819725,0.08525175013462574,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,0.20394402534726402,0.09359518039849218,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,0.21465218152102228,0.12412634408602151,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,0.21968890082275944,0.11537544609751577,40,6,1.0,True
JayHyeon_Qwen_0.5-DPOP_5e-7-3ep_0alp_5lam,0.17093394078051033,0.09225109437698681,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_1e-6-3ep_0alp_0lam,0.24408736652265905,0.1542834051724138,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_1e-7-3ep_0alp_0lam,0.1685685922359284,0.07179721020723678,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,0.2040069099300635,0.08696236559139785,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,0.18311138161519291,0.09245270728021263,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,0.18540556645427547,0.0929231373877395,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,0.1751274579071807,0.08462315818060276,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,0.17414307314063732,0.07408215644379593,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,0.17317324555443042,0.08679538624559209,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,0.23907759209396487,0.11915322580645162,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,0.23883602967614048,0.1341237167127,40,6,1.0,True
JayHyeon_Qwen_0.5-DPO_5e-7-3ep_0alp_0lam,0.17933728595686554,0.10077724651275904,40,6,1.0,True
JayHyeon_Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,0.23686421971561025,0.10147849462365591,40,6,1.0,True
JayHyeon_Qwen_0.5-IPO_5e-7-3ep_0alp_0lam,0.16238734629136037,0.06380206976219015,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,0.22155881847643197,0.11209677419354838,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,0.22678370745792908,0.11557705900074157,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,0.18590960453857214,0.07186441450831205,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,0.1889061055609191,0.0929231373877395,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,0.2648774488800306,0.16406467255283647,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,0.2288881588705784,0.12506720430107526,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_3e-7-3ep_1alp_0lam,0.18073609026614718,0.085318954435701,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,0.22727757581888838,0.11176075268817204,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,0.1816035326790133,0.08481182795698924,40,6,1.0,True
JayHyeon_Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,0.23153134666865688,0.10359982715792034,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,0.26784046933056416,0.14489754240823136,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.1_5e-7-3ep_0alp_0lam,0.16823479344982128,0.08619054753591468,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,0.18124808855127877,0.08462315818060276,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,0.17279540489889442,0.08306408185245019,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,0.2412702546504283,0.12908339413205483,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,0.20668086297158692,0.11456899448461254,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,0.22474267437178147,0.11557705900074157,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,0.20963798664341188,0.11236559139784946,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,0.2533944247937411,0.15632734288097888,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,0.19495210004175045,0.1056159561901784,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,0.19823378736014047,0.0929231373877395,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,0.1617488388623481,0.06888440860215055,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.7_3e-6-3ep_0alp_0lam,0.23107359809248504,0.11557705900074157,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,0.19887384559644294,0.10205335210418984,40,6,1.0,True
JayHyeon_Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,0.16788195074644657,0.07925988918908881,40,6,1.0,True
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,0.1794114205260003,0.09225109437698681,40,6,1.0,True
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,0.24103804958263025,0.1367690170464041,40,6,1.0,True
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,0.22250381101099287,0.11297043010752689,40,6,1.0,True
JayHyeon_Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,0.23878094704996666,0.13611304226918797,40,6,1.0,True
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,0.2512923992229369,0.11283602150537635,40,6,1.0,True
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.24971316691592643,0.11363581062291435,40,6,1.0,True
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.24642820525506112,0.1297715053763441,40,6,1.0,True
JayHyeon_Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,0.1655744378514271,0.07155358104469575,40,6,1.0,True
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.23972229355651856,0.13219086021505377,40,6,1.0,True
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,0.23203711224248896,0.10813172043010752,40,6,1.0,True
JayHyeon_Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,0.21197905648302307,0.06895161290322581,40,6,1.0,True
JayHyeon_Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.19832262265954873,0.06975806451612904,40,6,1.0,True
Jimmy19991222_Llama-3-Instruct-8B-SimPO-v0.2,0.5507440194171425,0.4459704561641218,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,0.5303633952499427,0.4300403225806452,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,0.4993351225996485,0.35601777059773826,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,0.5165965744731177,0.4232633279483037,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,0.47821968354958055,0.28398170827036323,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,0.5342589389516819,0.43080236941303174,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,0.5192579586237744,0.4279807424916574,40,6,1.0,True
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,0.5177997844705914,0.39046372053433387,40,6,1.0,True
Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,0.5417907939345263,0.41478494623655915,40,6,1.0,True
Joseph717171_Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,0.6640636531727948,0.5487429609288098,40,6,1.0,True
Josephgflowers_Cinder-Phi-2-V1-F16-gguf,0.3538314742645451,0.23939485004317307,40,6,1.0,True
Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama,0.18891551420050728,0.06987668590100111,40,6,1.0,True
Josephgflowers_TinyLlama-Cinder-Agent-v1,0.21670294378312108,0.08004032258064517,40,6,1.0,True
Josephgflowers_TinyLlama-v1.1-Cinders-World,0.19502801350697507,0.056384408602150535,40,6,1.0,True
Josephgflowers_TinyLlama_v1.1_math_code-world-test-1,0.19207892530903273,0.058363893909899885,40,6,1.0,True
Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1,0.2099925143914018,0.10685483870967741,40,6,1.0,True
JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3,0.9587986737707951,0.9489561076658503,40,6,1.0,True
JungZoona_T3Q-qwen2.5-14b-v1.0-e3,0.9587986737707951,0.9489561076658503,40,6,1.0,True
Junhoee_Qwen-Megumin,0.6648453780926109,0.48693426724137934,40,6,1.0,True
KSU-HW-SEC_Llama3-70b-SVA-FT-1415,0.8598085104442396,0.822428648357566,40,6,1.0,True
KSU-HW-SEC_Llama3-70b-SVA-FT-500,0.8690321209959698,0.8356892837910608,40,6,1.0,True
KSU-HW-SEC_Llama3-70b-SVA-FT-final,0.8597681009614808,0.822428648357566,40,6,1.0,True
KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,0.9054934078780319,0.883933177862317,40,6,1.0,True
Khetterman_DarkAtom-12B-v3,0.5970410765606029,0.5430221947997775,40,6,1.0,True
Khetterman_Kosmos-8B-v1,0.588017817123361,0.538508064516129,40,6,1.0,True
Kimargin_GPT-NEO-1.3B-wiki,0.18020887248209433,0.058363893909899885,40,6,1.0,True
KingNish_Qwen2.5-0.5b-Test-ft,0.18833296232635677,0.10181451612903226,40,6,1.0,True
KingNish_Reasoning-Llama-3b-v0.1,0.4011236524229189,0.2588194058212829,40,6,1.0,True
KingNish_qwen-1b-continued,0.1847875200272636,0.07594086021505377,40,6,1.0,True
KingNish_qwen-1b-continued-v2.1,0.20700738666560495,0.10415348651279199,40,6,1.0,True
KingNish_qwen-1b-continued-v2.2,0.19648848911545647,0.09086021505376343,40,6,1.0,True
Kquant03_CognitiveFusion2-4x7B-BF16,0.3939728893203452,0.2861559139784946,40,6,1.0,True
Kquant03_L3-Pneuma-8B,0.4811302917537466,0.37284946236559136,40,6,1.0,True
Krystalan_DRT-o1-14B,0.8569543548731524,0.8308224416017798,40,6,1.0,True
Krystalan_DRT-o1-7B,0.7420360340385611,0.632258064516129,40,6,1.0,True
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,0.41146575635088317,0.2789650537634409,40,6,1.0,True
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,0.5398601525048324,0.45537156704361875,40,6,1.0,True
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,0.3923887192932763,0.27916217672413796,40,6,1.0,True
Kukedlc_NeuralSynthesis-7B-v0.1,0.5335402808657588,0.45804721736718473,40,6,1.0,True
Kukedlc_NeuralSynthesis-7B-v0.3,0.5426106017049923,0.4917939097052131,40,6,1.0,True
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,0.5265382280338038,0.4389107474768531,40,6,1.0,True
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,0.7229741270039243,0.6208333333333333,40,6,1.0,True
Kumar955_Hemanth-llm,0.5514245309616366,0.43561422413793105,40,6,1.0,True
LEESM_llama-2-7b-hf-lora-oki100p,0.22760644243038697,0.16881720430107527,40,6,1.0,True
LEESM_llama-2-7b-hf-lora-oki10p,0.22543228934553322,0.13635752688172043,40,6,1.0,True
LEESM_llama-3-8b-bnb-4b-kowiki231101,0.3042991260782788,0.22518292894883202,40,6,1.0,True
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,0.3795958834585847,0.3155241935483871,40,6,1.0,True
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,0.49068507053606353,0.31471774193548385,40,6,1.0,True
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,0.4936611030922814,0.291015625,40,6,1.0,True
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,0.7300028370240852,0.5791691288932147,40,6,1.0,True
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,0.5737418522600053,0.3606055339265851,40,6,1.0,True
LLM360_K2,0.44926747623028307,0.29137928413848213,40,6,1.0,True
LLM360_K2-Chat,0.6416722592177825,0.5654569892473118,40,6,1.0,True
LLM4Binary_llm4decompile-1.3b-v2,0.23087881030435747,0.09120956154987023,40,6,1.0,True
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,0.8437825181905731,0.8082929456112009,40,6,1.0,True
Langboat_Mengzi3-8B-Chat,0.49623616209025256,0.3617041881633575,40,6,1.0,True
LenguajeNaturalAI_leniachat-gemma-2b-v0,0.17398175628413187,0.08331044911012236,40,6,1.0,True
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,0.28277333234703883,0.1619088508300373,40,6,1.0,True
LeroyDyer_CheckPoint_A,0.488701149336373,0.4002688172043011,40,6,1.0,True
LeroyDyer_CheckPoint_B,0.48981659259817495,0.412430767982944,40,6,1.0,True
LeroyDyer_CheckPoint_C,0.45988165254163366,0.3605510752688172,40,6,1.0,True
LeroyDyer_LCARS_AI_001,0.3456533405949245,0.2505001679920339,40,6,1.0,True
LeroyDyer_LCARS_AI_1x4_003_SuperAI,0.5096789957367143,0.43384425973213825,40,6,1.0,True
LeroyDyer_LCARS_AI_StarTrek_Computer,0.4022638808741149,0.2896716838153504,40,6,1.0,True
LeroyDyer_LCARS_TOP_SCORE,0.5247856673088345,0.4452984131533691,40,6,1.0,True
LeroyDyer_Mixtral_AI_SwahiliTron_7b,0.18969825950650157,0.09574787958843159,40,6,1.0,True
LeroyDyer_SpydazWebAI_Human_AGI,0.25269062565890243,0.1642645474137931,40,6,1.0,True
LeroyDyer_SpydazWebAI_Human_AGI_001,0.2916465592865405,0.1806451612903226,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,0.4022654554777027,0.21116047388260636,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,0.4796460905579735,0.3787095905640384,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAGI_002,0.5312538309699327,0.4054336994809047,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_001,0.26127935417213255,0.1575268817204301,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_006,0.2303807196565711,0.12454856949293866,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_007,0.2931974287700299,0.17708333333333334,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,0.2741163358592881,0.15053763440860216,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,0.2635064185236483,0.14455645161290323,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,0.282463658537608,0.1801747311827957,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,0.3795312446417383,0.26009693053311794,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,0.46854240596639124,0.3756802987115313,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,0.4650311879611568,0.3209859913793104,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,0.22562301877688395,0.10598118279569892,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,0.443341928102105,0.3149660395712821,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_RP,0.251439443495338,0.14158339413205484,40,6,1.0,True
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,0.28337632421131626,0.16028225806451613,40,6,1.0,True
LeroyDyer_SpydazWeb_HumanAI_M1,0.2858943851098465,0.2179603494623656,40,6,1.0,True
LeroyDyer_SpydazWeb_HumanAI_M2,0.3397000267267286,0.24926075268817205,40,6,1.0,True
LeroyDyer_SpydazWeb_HumanAI_M3,0.20231949279827166,0.08471695981646274,40,6,1.0,True
LeroyDyer__Spydaz_Web_AI_12,0.21143083162224618,0.107449683676307,40,6,1.0,True
LeroyDyer__Spydaz_Web_AI_14,0.17903760633505456,0.07647849462365591,40,6,1.0,True
LeroyDyer__Spydaz_Web_AI_BIBLE_002,0.23480153272397591,0.12582429251852265,40,6,1.0,True
LeroyDyer__Spydaz_Web_AI_ChatML_002,0.19872351479093625,0.05907258064516129,40,6,1.0,True
LeroyDyer__Spydaz_Web_AI_ChatQA,0.22634621502969104,0.10939773985432566,40,6,1.0,True
LeroyDyer__Spydaz_Web_AI_ChatQA_003,0.2130375538006913,0.1058175690934042,40,6,1.0,True
LightningRodLabs_Flashlight-v1.0,0.8924028959434374,0.8735314991193919,40,6,1.0,True
LightningRodLabs_Flashlight-v1.1,0.890869699176986,0.8713709677419355,40,6,1.0,True
LightningRodLabs_Flashlight-v1.2,0.34347393917462293,0.1073252688172043,40,6,1.0,True
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,0.4587186607673937,0.3044012845901297,40,6,1.0,True
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,0.46778358831733097,0.32426075268817206,40,6,1.0,True
Lil-R_2_PRYMMAL-ECE-7B-SLERP,0.72965467685648,0.6491732712272895,40,6,1.0,True
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,0.17406231547924966,0.0514072732641965,40,6,1.0,True
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,0.17406231547924966,0.0514072732641965,40,6,1.0,True
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,0.26274830308765407,0.13979972825330064,40,6,1.0,True
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,0.4408043170592677,0.2982758620689655,40,6,1.0,True
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,0.1935762666706051,0.042562048109010014,40,6,1.0,True
LilRg_10PRYMMAL-3B-slerp,0.619849631850451,0.5112455920926919,40,6,1.0,True
LilRg_ECE-1B-merge-PRYMMAL,0.4531228813105629,0.3129032258064516,40,6,1.0,True
LilRg_ECE_Finetunning,0.4099668002104594,0.30290791599353795,40,6,1.0,True
